COMPLAINT_NUMBER,MEDIA_FILE_TYPE,IPRA_PORTAL_LABEL,IPRA_URL
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166274862
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166274857
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166277850
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166277955
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166274864
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166274865
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166274870
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166274871
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166278040
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166274876
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166274879
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166264961
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166265024
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166265066
1053667,VIDEO,Video Clip,https://player.vimeo.com/video/166265097
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781281&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781281&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781290&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781295&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781298&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781308&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781322&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781328&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781333&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781340&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263781396&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1053667,DOCUMENT,Arrest Report (Dudley),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000221-1.pdf
1053667,DOCUMENT,Arrest Report (Givens),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000222-1.pdf
1053667,DOCUMENT,Original Case Incident Report 1 of 4,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000243-1.pdf
1053667,DOCUMENT,Original Case Incident Report 2 of 4,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000244-1.pdf
1053667,DOCUMENT,Original Case Incident Report 3 of 4,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000245-1.pdf
1053667,DOCUMENT,Original Case Incident Report 4 of 4,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-OCIR-4-of-4.pdf
1053667,DOCUMENT,Officer's Battery Report (Curry),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000230-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Fietko),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000231-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Gonzalez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000237-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Lopez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000238-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Mendez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000232-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Ohlson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000239-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Panek),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000233-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Papin),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000234-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Pratscher),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000235-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Rosen),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000236-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Rey),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000240-1.pdf
1053667,DOCUMENT,Officer's Battery Report (Vazquez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000241-1.pdf
1053667,DOCUMENT,Tactical Response Report (Curry),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000252-1.pdf
1053667,DOCUMENT,Tactical Response Report (Rosen),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000258-1.pdf
1053667,DOCUMENT,Tactical Response Report (Fietko),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000253-1.pdf
1053667,DOCUMENT,Tactical Response Report (Gonzalez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000254-1.pdf
1053667,DOCUMENT,Tactical Response Report (Ohlson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000247-1.pdf
1053667,DOCUMENT,Tactical Response Report (Lopez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000255-1.pdf
1053667,DOCUMENT,Tactical Response Report (Mendez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000256-1.pdf
1053667,DOCUMENT,Tactical Response Report (Panek),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000248-1.pdf
1053667,DOCUMENT,Tactical Response Report (Papin),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000249-1.pdf
1053667,DOCUMENT,Tactical Response Report (Pratscher),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000250-1.pdf
1053667,DOCUMENT,Tactical Response Report (Rey),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000257-1.pdf
1053667,DOCUMENT,Tactical Response Report (Vazquez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1053667-CHI-R-00000251-1.pdf
1056252,VIDEO,Video Clip,https://player.vimeo.com/video/166888728
1056252,VIDEO,Video Clip,https://player.vimeo.com/video/166888726
1056252,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056252-CHI-R-00000261.pdf
1056252,DOCUMENT,Case Report - Village of Maywood Police Department,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056252-CHI-R-00000259.pdf
1056252,DOCUMENT,Officer's Battery Report (Lange),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056252-CHI-R-00000260.pdf
1056252,DOCUMENT,Tactical Response Report (Lange),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/CHI-R-00000262.pdf
1056803,VIDEO,Video Clip,https://player.vimeo.com/video/166115230
1056803,VIDEO,Video Clip,https://player.vimeo.com/video/166116163
1056803,VIDEO,Video Clip,https://player.vimeo.com/video/166114463
1056803,VIDEO,Video Clip,https://player.vimeo.com/video/166111302
1056803,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263461360&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1056803,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263461368&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1056803,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263461374&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1056803,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263461377&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1056803,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263461382&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1056803,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263461385&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1056803,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263461388&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1056803,DOCUMENT,Arrest Report (Robinson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000263.pdf
1056803,DOCUMENT,Original Case Incident Report 1 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-OCIR-1-of-2.pdf
1056803,DOCUMENT,Original Case Incident Report 2 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000269.pdf
1056803,DOCUMENT,Officer's Battery Report (Clinton),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000264.pdf
1056803,DOCUMENT,Officer's Battery Report (Earnest),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000265.pdf
1056803,DOCUMENT,Officer's Battery Report (Nelson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000266.pdf
1056803,DOCUMENT,Officer's Battery Report (Phillips),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000267.pdf
1056803,DOCUMENT,Tactical Response Report (Clinton),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000270.pdf
1056803,DOCUMENT,Tactical Response Report (Earnest),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000271.pdf
1056803,DOCUMENT,Tactical Response Report (Hernandez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000272.pdf
1056803,DOCUMENT,Tactical Response Report (Nelson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000273.pdf
1056803,DOCUMENT,Tactical Response Report (Phillips),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1056803-CHI-R-00000274.pdf
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463597&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463591&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463580&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463576&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463568&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463564&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463544&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463540&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463537&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463534&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463530&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262463521&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1057079,DOCUMENT,Arrest Report (Poullard),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1057079-CHI-R-00000275.pdf
1057079,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/CHI-R-00000279.pdf
1057079,DOCUMENT,Officer's Battery Report (Fulton),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1057079-CHI-R-00000277.pdf
1057079,DOCUMENT,Officer's Battery Report (Skarupinski),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1057079-CHI-R-00000278.pdf
1057079,DOCUMENT,Officer's Battery Report (Byrne),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1057079-CHI-R-00000276.pdf
1057079,DOCUMENT,Tactical Response Report (Fulton),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1057079-CHI-R-00000281.pdf
1057079,DOCUMENT,Tactical Response Report (Skarupinski),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1057079-CHI-R-00000282.pdf
1057079,DOCUMENT,Tactical Response Report (Byrne),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/CHI-R-00000280.pdf
1058573,VIDEO,WARNING: GRAPHIC CONTENT.  Incident begins at the start of this video.,https://player.vimeo.com/video/166218694
1058573,VIDEO,Incident begins approximately 23 minutes and 30 seconds into this video.,https://player.vimeo.com/video/166218698
1058573,VIDEO,Incident begins at the start of this video.,https://player.vimeo.com/video/166218695
1058573,VIDEO,Incident begins approximately 4 minutes into this video.,https://player.vimeo.com/video/166218697
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166218693
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166210981
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166210977
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166210975
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166210987
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166210988
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166210983
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166218685
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166218686
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166218688
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166218689
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166218690
1058573,VIDEO,Video Clip,https://player.vimeo.com/video/166218691
1058573,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263612233&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1058573,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263612239&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
